target,node
0.6284184105357757,21335
0.3824537201092766,9078
0.3039519517500472,3720
0.3764548090265434,2629
0.3195248979720425,17640
0.3059421767409579,14027
0.1952074998167475,5096
0.3567767501805629,12602
0.369195471494149,20515
0.2727213355405663,5673
0.6119472301521538,3367
0.2685773075465303,9507
0.2718756005789511,24235
0.3391935816295368,29885
0.2623070837684367,24322
0.6289117944403679,7831
0.3003767662566246,23969
0.2331887498324988,19608
0.3968677415577326,8756
0.8382080300327931,7889
0.4634930310694055,2481
0.3847918876126506,1050
0.4380443497087447,920
0.5549939530573772,9524
0.8300465015746648,4818
0.691726566372431,21471
0.3093204737634908,6187
0.2501649399569317,6524
0.3792350142643025,20609
0.3652027851219483,4483
0.3164987109898856,4917
0.2603164538007544,7483
0.2510611557350368,11674
0.3596550965822807,15520
0.2875571853179584,10788
0.7558560491430615,27027
0.3974500538905853,19126
0.2641838307445155,27349
0.3857740056676095,25658
0.2184106787193904,4916
0.4429291703663103,27912
0.279394361201728,2809
0.7819082380438919,8432
5.632147681376387,2002
0.1883875123025291,18142
1.1608265904886828,273
0.215893777466068,28215
0.3620915565893668,9175
0.3193846639881713,18648
0.3581351951057329,31204
0.3927085793811511,21458
0.4013695940564141,28160
0.2340816943200342,18392
0.2815121082730124,11361
0.2412834031835105,12333
0.3187496025250995,26232
0.2448903865360832,369
0.2721376504852944,6376
0.397744110895571,974
0.2966834486329003,14976
0.2714005798164801,7000
0.2745160032190233,21079
0.2899674913845979,5027
0.2122467449343601,4509
0.2731552153525386,9046
1.1669988357804757,451
0.5368823597487411,16190
0.3821150977269231,20879
0.3957712566464547,7375
0.2083192206258012,1377
0.4984792772616788,11082
1.245431649195273,99
0.2020913822918705,25117
0.304603742301781,1307
0.2491641086490814,1968
0.6471480878839095,838
0.6292649647461683,5675
0.2492624983278218,28263
0.2451433994849062,17920
0.4348223261831191,4514
0.2831800920363354,15395
0.3292132082747668,3779
0.4130686205148344,5204
0.2057629383344265,20528
0.399994627434165,19857
0.2610242086364577,29
0.3825794253742361,28850
1.6497345604698015,60
1.2227572977974608,13535
0.3028739007290875,4190
0.3755503139487666,20310
0.7498349264227384,24426
0.5697439021671296,14624
0.2698766789549039,6228
0.3866304109383767,2605
0.3435615262360401,8101
0.3120342883023454,25151
0.7229897996030372,23756
0.3145426464105556,5974
1.2394807163979975,16246
0.8433157795041667,14203
0.3396727559853791,23524
0.2587015371318393,21439
0.1994686179578027,9373
2.238628707524493,10922
0.2151480289221015,9532
0.6057776143227961,20490
0.5203457475896303,7479
0.3537652739262529,199
2.44457613719976,5408
1.5068600169461566,169
0.2777239745262678,6719
0.2457953848172589,14100
1.5109317977249177,7429
0.2067336643270615,12358
0.249543383509459,5283
0.2623557423798537,1001
0.63627609301807,12530
0.3140550706027761,4794
0.2450585973125051,4472
0.2336683331590948,6741
0.268256555506444,8185
0.3031441888549084,12438
0.3364059168525092,27773
1.0359771971987786,17384
0.5662101857580772,7033
1.022197095709375,22041
0.3466865964242389,14701
0.784757298954421,15634
0.8239373203753027,446
0.4664900004428907,5069
0.1818371714878736,4043
0.2313059813316315,9110
0.3216892466423638,16497
0.4824089481550072,15156
0.5502559584891693,652
0.5807360309191879,5783
0.3999075536846183,6596
0.2107770473387156,14814
0.965984231482226,17278
0.3523020584859843,1440
0.3233174521762306,300
0.3145588124934105,24037
0.3209494514670828,6569
0.583845157299435,18677
0.3667011760628841,4180
0.5818818777794117,5652
0.3189156103489727,15569
2.282091496332037,14558
0.5087663042437359,18972
0.3337025719566006,5221
0.2757350142630692,22098
0.2978069915247088,10710
0.269365946239169,4973
0.2112082306463546,20398
2.324908581671609,301
0.508791581164801,962
0.2191252418789661,11549
0.4556939211315563,25563
0.3034583315719705,17696
0.2492400488119855,15178
0.705534626026429,3105
0.383978212575581,9439
1.852928440367936,13295
0.3454745431800181,23188
0.3063151755729985,1136
0.2361022219345988,18748
0.2604136264319623,4827
0.8243437224391572,25460
0.2438301906545874,20558
0.2507925052892776,22020
0.3884735993350803,26547
0.3396333609911242,13514
0.5512800894471866,24736
0.5071594146426395,7954
0.312042957213656,24703
0.3855425723270184,10764
0.9440646831810532,26231
0.256099532932633,17354
0.4477687224190625,20076
0.3083741497902626,18414
0.6338182792535526,10128
1.8007869435745318,21044
0.2842248270996701,22141
0.3757026668375917,20079
0.6372325203856661,4620
0.2493959190904763,15433
0.3361584316375626,18206
1.3170277575813945,27494
0.7220924366505366,1704
0.3441017866128141,4752
0.6051558341172087,22364
0.2645779360870457,19458
0.3140261970432788,19954
0.5415487013497533,18916
0.8939358421681151,16172
0.4700083426131051,14995
0.45388879755436,26787
0.3206438162968311,4507
0.2801356421975605,20642
1.01288177560855,23861
0.3316848571563682,5047
0.5509648264269951,26617
0.275473833222142,22597
4.0237584299532365,14126
0.7647895436512491,1752
0.2123953252766317,15597
0.6863181934237161,200
1.0512446575786771,78
0.3670049700937008,586
0.230222861185769,3366
0.3804166374893913,7498
0.2749822111637463,3818
0.2486709236404979,22794
0.7142656708781708,12048
0.3424088941995425,18258
0.2429293856457412,8132
0.4158892977643614,26737
0.4383094900246073,9513
0.2495025223360323,19143
0.2804372654322322,17623
0.3674070407345238,14594
0.3889258409009464,21102
0.5287968184250116,28006
1.1326031789836273,11285
0.2904798872640858,25112
0.5323554926185193,3353
0.3520896820008706,2062
0.2175318262301159,6626
0.2097736309554151,3169
0.3114946446343899,6902
0.3324166424669318,1075
0.3201223985211209,26946
0.285664554054182,13423
0.8823322651649217,4967
0.2705073690386327,4366
0.5166392041767269,26202
0.5685804383327312,19696
0.3550186899513168,28101
0.2192685841640643,16540
0.1849399209572688,19515
0.3351752865335818,26391
0.7245145831208077,27974
2.6039160413817046,506
0.2929521822737307,5280
0.6031744004220491,17258
0.3871296181321326,8658
0.3961917373594382,4759
0.2316003186481493,10430
0.2810905186956597,21917
0.3259624718828182,18497
0.4813808018289806,23838
0.6534994618544827,21515
0.2712361059123783,5514
0.2908708579333273,16388
0.2025574461646528,21485
0.2504898454112661,25160
0.3831234000067816,2305
0.2604756091753564,4614
0.2337559442734316,22428
1.0526285495680143,16707
0.281471120120021,11098
0.3840577075976187,1564
0.1896945484936581,3044
0.2802694145891587,14442
0.4607616691656343,18319
4.548381215028915,508
0.5134094572775754,747
0.3394890915602841,1514
0.2263584063374748,13789
1.7511123251138838,30559
0.2776054956026351,16558
0.4024606511780492,9852
0.245065091714917,9876
0.4007916083276067,848
0.3264924552132642,26048
0.3940870496540788,3475
0.4235081657156625,11417
0.2710646828793512,16953
0.3065630539781658,8292
1.4338959417774793,17782
0.4248708217513304,14499
0.1974933473121251,26072
0.4216427292062261,19952
0.4527497505659453,501
1.0665077986960312,7410
0.2294854563352273,16892
0.2100176206292246,4964
0.4176608899231389,28617
0.2894984153931834,10265
0.460100050686116,15400
0.3288501363529567,5328
0.2444546514096191,17598
0.3220140555543282,3415
0.3267562054961372,15871
0.2495167656881071,249
0.9011670704573074,2093
0.5017260008173958,14136
0.2630784503543099,26907
0.2080761720216297,11209
0.2839699246111988,25496
0.39571041872941,24432
0.3005211246188402,26589
0.2755639826347795,20560
0.230200576597773,4071
0.2641141806544762,20184
4.370285994592748,7499
0.3420034528141339,6534
0.3644093951237223,25503
0.31353354507558,25068
0.2442274454533377,6221
0.9424642854124382,20934
0.2459167596730015,26213
0.2855164486607621,1867
0.2783080670264403,6987
0.3792471440014226,2237
3.20031709421411,1237
0.644014370838293,9616
0.2293902983057046,11102
0.5491413852678872,3553
0.6079759182332894,2535
0.5039782437720401,30530
0.2436067068689159,19500
0.4016874200207982,16629
0.8151191690140398,18510
0.2133314897224978,28090
0.25585554895884,27352
0.4636313606295725,2325
0.5035839013654095,14137
0.4763545422133656,19656
0.3453313393117294,4900
0.4679299601058481,6391
0.366051391389948,28137
0.4670698967051904,14918
0.1912711446384448,17637
2.5432462651117147,2238
0.7057497699041492,13710
0.2287195222890764,12821
0.3777353279442872,16006
0.7483376503277163,11503
0.6415714696158877,23560
0.3795442721231079,14541
0.364412623237967,19083
0.566116011108085,9717
3.8551108798249287,12014
0.4848000480073771,18752
0.1964165758426747,25710
1.6630455797462231,13498
0.1643622172495004,18054
0.3597169044218496,2260
0.2450916788424565,12120
0.3278927781660561,25034
0.5209310251143608,4835
0.5054324756916546,8772
0.587700953457265,19988
0.9685161663079562,2039
0.2452655248691993,19329
0.7582933553995327,24662
0.5182867743391737,16765
0.353097341235057,1871
0.2421917854703859,18331
0.7763713012336421,19361
0.3285377100340476,17928
0.3109879349553038,27983
0.3609128049806845,27951
0.6472319506974671,4261
0.9632159713463329,19862
0.3068482602806418,3573
0.368461262230791,1782
0.2345677292064174,21206
0.2053024105366317,17714
0.684462611740609,10072
0.2325387071103495,30436
0.2304132173488792,1604
0.2348205183653111,15267
0.234011846282113,12879
0.3663908630992005,3004
1.237722963489267,17383
0.3486181880169218,11290
0.2971236719354546,26718
0.2922493115082842,13899
3.453763358592824,6891
0.933682894530729,28229
0.1976409267077781,27464
0.3618236888218561,13987
0.1842930919269294,4527
0.2979934648365547,23870
0.3972725655917861,24376
0.4941280944253828,9404
0.3199359222793927,18128
0.2901164331764362,1784
0.504487723022361,5661
0.3653217854573795,30956
0.2403977555275068,15349
0.2523727253062808,6171
0.2636856818831216,11263
0.3203018067715409,18805
0.5811220456623173,5089
0.346277931421471,4937
0.5328752508274028,26103
0.2858408722117274,2679
0.3734665515947994,12941
0.3288093942234296,6574
0.31965018372424,8176
0.2221732091128556,29025
0.32721692876155,6136
1.3453673574499658,343
0.7844887572599879,1462
1.1054137396386887,18884
0.3169793342834077,10304
0.5010724315091948,2384
0.2640025250610298,16760
0.6664840733410485,8158
0.2550025759175124,3828
0.2570549752613419,1927
0.3844388554055141,8331
0.3602817553424905,23762
0.61777250692543,21903
0.2255252396212422,19370
0.3079757722161643,25088
0.3669032119498099,29782
0.2308502777832419,7965
0.2389962064503287,22657
0.5729295349106919,1138
0.2964276666451372,3032
0.370263518785584,617
0.2500516600859697,1385
0.7602854279108971,877
0.4113496616341518,13374
0.3090597239374152,10962
0.4133057781605665,5903
0.9063096757336332,2016
0.4242234002432421,7920
0.2248627035700876,9150
2.179476868574214,26017
0.2710911914184578,12937
0.2835553884215879,26108
0.2323255971272144,25858
0.2599863156029149,1212
0.5755383907003759,366
0.2714482195396771,15387
1.4628254474830014,20695
0.3288342869813176,21200
0.2499758054536545,7476
0.7757906773462291,13211
0.2050926885065802,994
0.3361781503838447,29811
0.5653049040539306,499
0.3146438667700379,23076
1.6989478740366366,1348
0.2854300320003746,12482
0.4021302013537028,14758
0.5985150425513788,19264
0.3950461936372899,5990
0.2844502378210622,10828
0.2639750114034104,175
0.4158768015851345,13091
0.2687872221369731,26947
0.2236229105169303,4690
0.9169966915743916,24397
0.2068262678909317,66
0.3933738685991192,1627
0.8818224241860382,15735
1.389649687431976,5958
1.0966095825782505,14355
0.2500396265365042,11691
0.3523050218317683,12451
0.445914822334608,207
0.1929010599573095,12445
0.4387046683881096,12824
0.4842378427761806,2694
0.2743238940660827,2240
0.2550259395744296,991
0.2386526898126498,23743
0.2054873058224166,10254
0.3116145775291509,3005
0.3596955475663153,6009
0.181650571802081,3951
0.5102659771495132,6717
1.1489722250465333,2330
0.4683313769468235,2991
0.3279695051731853,5875
0.9236014548098956,27457
0.3258805317383155,767
4.197640880216865,81
0.390952637918137,10352
0.3291125571678335,14775
0.2402627201076601,10591
0.2162916206639531,1426
0.4036265919113342,1145
0.4213017133811527,24817
0.2979685723657688,5396
0.2100430265548899,18135
0.5956849351265868,21592
0.2816602570498441,24696
0.5259414664023492,13288
1.5788566807336046,3238
0.3116332957009647,17645
0.3261720128464817,2415
0.2345259252264092,12501
0.3024331488701012,2878
0.4318665105432258,14429
0.6738052542515223,23107
0.4911792792381788,9694
4.405298660940836,13
0.8108943391852892,1346
5.530716338077768,18654
0.9511038153464516,621
0.3713810191692913,1540
0.9970188489108048,5258
0.4877258979098919,4250
0.2266203533237739,2849
0.4951500881833302,6703
0.2953690880913099,582
0.7322160022462756,3245
0.2272160247464203,26944
0.3251733040671856,10317
0.5339060651064819,11715
0.315166156809861,1925
2.2984587640864755,204
0.7675784683164593,20410
5.721307955106369,794
1.1167331668608067,6645
0.2087592109048117,9974
0.2363798267403259,22019
0.6856595428989282,11423
0.3456783774219831,11977
1.2821219711599026,13831
0.1674409794421,23730
0.3213210286048343,19856
0.2049367319272148,17145
0.3073128264612564,16335
0.7224325179942404,12689
0.2498361742999472,26328
0.2724339461864353,3383
4.595051984331323,29454
0.3024383149807376,23389
0.3901534932487583,19788
0.3292286814635415,5626
1.6341340040515755,15869
1.8000466716496135,19189
0.5913665697448911,10997
0.2189444501019574,27059
2.619496518641355,5166
0.3666496410052272,6507
0.4744173662372539,1567
0.2641090810081924,14651
0.2620981004997184,12412
0.3122693288763143,24253
0.2991819660271853,4802
0.8371385274587819,15657
0.2348398757112634,18060
0.6849025214830158,22234
0.4383781168808093,1315
1.0972520735152549,12194
0.3059809740683906,18059
1.1505487689598155,793
0.4744772216722812,26083
0.2649257983706847,13881
0.1709441026782235,469
0.1829205401360982,13794
0.1936511098038408,7650
0.1791610041833853,27293
0.236647522509474,20894
0.6764341748427718,2868
0.4280752975852917,10620
0.2953150228718919,16055
0.3680984333068437,25177
0.2748532824621827,10611
0.2946066652684264,23403
0.2106848330987905,3123
0.2482631524611038,14354
0.2987633591349038,22593
0.3115681856808774,10259
0.2560989099943674,18356
0.5149800778362148,26644
1.0446843172445217,2517
0.2697475322583609,6286
0.2757028773626166,20701
1.5652072313548908,942
0.3890971347523619,7091
0.3226891528106207,15149
0.2582065801048697,10949
0.1756193201785667,25825
0.3005495697735118,8854
0.8595115691049896,26643
0.3209921896816081,17254
0.2953207873102341,7002
0.4669308511325867,15863
0.4797186079080988,22522
0.391697845172506,13162
0.4896360867804095,18581
0.4212790869276826,21925
1.510288758964203,18911
0.4622298073034243,751
0.2449070766526544,6019
0.2473632787837053,25132
3.474577203821708,8784
0.4496360025652367,1083
0.6987714251751108,24053
0.7027429378906367,1143
0.3303001575905249,10381
0.2191402911809013,7382
0.2537957796143756,9781
0.284363915757834,13222
0.7423180954471276,7605
2.367209963979249,21889
0.2912800182838986,20109
0.2595423173346255,15138
0.3000583938355311,18945
0.3673831595420704,9881
0.800957376283484,4297
0.2154125039608075,8363
0.256469100178422,24623
2.480621812220969,15124
0.3574940734486564,11436
0.277303749088311,3702
0.5024601399258499,618
0.3054735916057773,8757
0.2106336388547709,15630
0.2791610299974439,1422
0.4000482971726607,1519
0.2274355118123686,3215
0.2927310214039795,784
0.4511166131304536,18005
4.439769803117774,25266
1.3790800961312757,1507
0.8430754026973676,170
0.4214129706844102,5582
0.1925668823730782,2460
0.267008872329912,26036
0.2160912535017316,502
0.3080420011111137,7456
0.2405987635600559,21522
0.3745255140801543,9821
0.3761791267959842,25856
0.2271728762075476,18443
1.0430126971143538,210
0.2637358388240889,6180
2.4488109515150445,6
0.2445057509879885,29827
0.3388008390777425,1909
0.2104777702136937,3583
0.5543020157220262,6077
0.4236927519571081,19578
0.219913404437749,13896
0.2160687346998572,25212
0.2508132237819777,4086
0.3323002496084566,5009
0.3921666525372532,19934
0.3314492225275328,3636
0.4147976087106507,2726
0.5291433961791203,11310
0.2326137920327283,6583
0.2673753173213011,292
0.4202730335478006,2675
0.2955320882832288,10384
0.316739301707025,27611
0.3642911845380122,12095
0.4491155860175667,3589
0.4026427817462576,10614
0.2690362419181822,12854
0.4063581140153139,16618
0.3991505655919345,16562
2.3513285307351937,453
0.2860265414442069,16509
0.2498519309046875,21365
0.3633585409227465,24673
0.5282602606038633,8778
0.5145931417060093,2620
0.8542688143944956,19008
1.6210505334519416,20812
0.3472857763914203,14362
0.6058026703360562,13862
0.2847893774033936,5970
0.3197397541655483,6348
0.4532799688326651,24783
0.3271030259955577,8271
0.8934691698093801,3863
2.130032097246666,106
1.596363982291212,5817
0.1980831162243706,6651
0.3908136155689203,23942
0.4264634032953182,6161
1.139412299500658,24258
0.752924615638527,1454
1.2128222778267674,719
0.799878708974122,12079
0.4856981895237691,28818
0.3118590276374597,3914
0.3050070212936898,23318
0.3550213228829767,10223
0.5027838425946274,961
0.4796905934556672,4457
0.4536086814256507,18482
1.85019413004344,13628
0.3873743725857104,9252
0.2623315454051294,2026
0.3806371847698326,23007
0.5866293113806567,23636
0.220044001526466,1911
0.1865323896579878,24621
0.2558543108968925,5782
0.3576878095583111,18566
0.3926224374853974,4414
0.8291593103265601,30036
0.4234932626942448,5729
0.5506688650076211,1479
0.3975000255446025,23198
0.2975448811908005,25158
0.3431740297183882,11065
0.2234040460107604,2739
0.4172500008845431,9779
0.5186365008544168,2644
0.2814960447388401,29265
0.8148776816208411,8578
0.4018096213229696,18727
0.7923290685864288,14716
0.7684111497903352,22150
0.1732273370000144,21969
0.4266085193333975,24368
4.855943560765794,15782
0.3296756347032011,4737
0.286553670809153,19015
0.3733923459581508,16725
0.6863558461368878,1900
0.3455336870039439,13778
0.2145805802067459,16255
0.3429594339912071,10923
0.4583401813594037,7331
0.6220317918473508,21429
0.2767688914208965,15967
0.3353712510698881,13110
0.2871611518676984,23845
0.2289615467887691,1812
1.1260741589732115,27920
0.2034356295153635,12132
0.6673393626823212,27606
1.429980545598669,3677
0.2110063861342091,6256
0.3305792584954778,24430
0.3694889720697383,11940
0.2431302510212841,7283
0.3153130314079301,2372
1.5702734044978357,2173
0.4350809707343104,1762
1.9679760850610568,24730
0.7082275621681366,16327
0.5244498236581865,18742
0.3361971345685947,16992
0.2597031287449129,17834
1.677072991146088,26646
0.3948386154289408,4095
1.0411006436118704,4305
0.3747908001870283,6608
0.2922781701659586,8734
0.3967900316993931,25278
0.1913035195265962,2810
0.3302342168222407,2943
0.3244014957202919,6510
0.3514433401252709,13599
2.0101706672659043,14636
0.3610131871132145,23614
0.2006405660110201,8438
0.5450584288801926,20664
0.2467166340273092,2892
1.4337506733846204,24040
0.1886765151760037,27587
0.1879030445828272,8487
0.3183195352770391,14461
0.4269233837513848,6550
0.2181814838898115,24548
1.1646750580247498,12959
0.4539376386933259,13943
0.2036758453700054,7566
0.2912486460454244,9703
0.318707739183261,9696
0.2958590086344016,1228
0.3183201230769465,6267
0.2557211501929288,19272
0.3597682859511955,12969
0.3891140440661831,28750
0.3597116529096482,27816
0.2293017619084314,12798
0.6145098235468023,13696
0.6224455076043798,9713
0.5498436829536378,21954
0.2442988442449718,14057
0.2552265669810738,26741
0.4003875846626575,20059
0.3047127868884407,24415
1.0991871050961348,17332
0.1920841548500888,7592
0.3039401892135702,5306
0.7614508294483568,20463
0.28001272919198,16314
4.49011442289023,28908
0.2153750517675186,2519
0.4442397687545186,23019
0.2712728014378163,17837
0.7289503248653377,15352
0.2690566950553324,25297
0.2682657257246581,27347
0.9571619960573244,1223
0.4682949872536648,22892
0.2774264625504213,20843
0.3422545216584526,4142
0.1912768561091721,5585
0.4890317276922061,5843
0.2735035054251864,3197
0.7173145444033263,2017
0.3430166819740647,16208
0.3395980246314555,22255
0.3976648564963997,24028
1.5702748987860164,20278
0.3402845069842787,17747
0.3108836075805952,3254
0.2995128096733812,8761
0.3195062306129265,8960
0.4080387629023873,5262
0.4477978657048259,21542
1.4817564453512124,8454
0.7894787828894175,16047
0.434175668051484,10508
0.2006352648848779,14033
0.6550621767960023,20301
0.2571292035271455,5207
1.1577447244108936,20772
0.3580729576743547,27842
0.3615313812014727,15002
0.2097250536319886,4562
0.3174240122463931,5801
0.3535455619962888,16796
0.2059469822276181,15949
0.2689939079509126,18386
0.2518020339135566,25785
0.3009611910675843,4665
1.4615663354483897,23156
0.7174172351465938,8889
0.2979088979113612,26233
0.485555652019265,21490
0.2404961928726742,23431
0.26970413712295,17706
0.9346915817915366,9542
0.3440698448476416,23453
0.2533372289581935,18361
0.3515790316612405,24032
0.564968624097455,3816
0.2956504336458512,16221
0.3827410072355374,2960
1.0906545064202184,2500
0.2491207807803296,23376
0.1968048043563327,4453
0.3833735493332492,22655
1.208282107104799,17321
0.4136317529776349,11978
0.4059324787749422,2782
0.3617178379274565,21201
0.1712361841256412,24680
0.9119471505323952,4486
0.4433521560603934,11050
0.3917550221871801,17971
0.7391854850283684,18989
0.2828186843397173,16033
0.4181090056394705,14810
0.2489805807903224,17499
0.3061550460545879,15085
0.3666259559745262,17317
0.2424521449833174,16787
0.2173157154644995,20514
0.6683743727436287,6696
0.2741584088577167,25109
1.238912340087036,10813
0.5566137208719618,3492
0.3041393468055945,7958
0.5848659354224884,15551
0.216828801051865,4221
0.2577591490154812,17704
0.5164057877555147,27845
0.3927243317108974,20970
0.3195343779794194,12747
0.2458525759274643,12158
0.4315479006825968,28572
0.178672884888723,26392
0.2255542525827629,30172
0.187424557231623,5569
0.3584981110621075,19443
0.8702281710439318,6729
0.2129449331965111,27164
0.4122913633141455,22716
0.3515308991606015,30286
0.5615890270262573,26686
0.6329097485142465,13152
0.2675640698166607,6055
0.3469787046931915,8513
0.334347802043981,704
0.4541490502408166,2851
0.3526406745006011,24309
0.5034455185404463,25202
0.2384978955392239,11984
0.7313629292057113,20935
0.2922434360276389,23833
0.2260769142934528,9332
0.377951292126797,13185
0.2613879445567717,30257
0.3103669877010796,2011
1.0707202463633791,17532
0.5506565815103235,18756
0.3201538584123638,21902
0.2362317979273383,11736
0.5291303409331727,9656
0.6120924306476484,16737
0.4477466003675862,8188
0.3390277600547757,18239
0.3295612509005164,10019
0.3174770764122174,4163
0.2875780235080376,2106
3.0851007357781604,7128
2.4958622891968734,25881
0.1791203343399155,18887
0.2910905372964223,4349
0.3013549455380381,24091
0.1670956565119764,4657
0.3245726085254218,3059
0.9015517616048396,25711
0.224909582228026,8449
0.7470956052396027,3756
0.2153432361985221,17315
0.2234361439532756,28108
0.2724256584839915,3700
0.6844602134796371,24475
0.1878575108870879,10126
0.3447224233284084,3306
0.5083859620898175,24918
0.2819080014908135,11710
0.1979330727441963,14570
0.2359147991657975,2738
0.5857399125987856,4974
0.2660359295872394,24208
0.5839000133084693,20237
0.2578901376847562,18997
0.4703556290302473,24417
0.5998049511725126,3292
0.7700996941201496,937
0.4607646907843163,27995
0.2979274418225351,12520
0.2017845042355994,22080
0.1924021628905323,24313
0.3722833007196174,8715
0.2684524600404772,24760
0.2646123422869719,7067
0.2621042735279018,6582
0.4387916656819728,21623
0.2225747041729893,18787
0.2694462887421561,22624
0.4282814994671106,26119
0.6261993223980628,21973
1.3415708903500208,1758
0.3884668612628192,361
0.8846065776427666,16927
0.7614233551534081,21887
0.3027140862067904,3802
0.2422689871994703,27471
0.2994134157779626,3351
0.3602192235202159,7722
0.314397773310511,20881
0.2086972543710713,27163
0.255012805711785,19987
0.6680016944202214,19566
0.2978203588603559,20779
1.9225060407431165,17048
0.2244931641237084,22782
0.2490968989680018,23091
0.3546225816165596,12817
0.3303598040205697,10670
0.3247454411267007,12096
0.4319945269531679,12510
0.3402197737218667,23418
0.4579571330576988,957
0.7892674430894168,7047
0.3403036442195114,559
0.2585379965428356,15601
0.3559155391238108,18160
1.4212888539312034,7568
0.2643372121761419,5707
0.2329967932777595,530
0.3214735984105676,18538
0.2704597190878285,25975
0.2706641222479913,9834
0.8832118318518752,18406
